    Time(min)       E_A(MeV)       C_A(uA)        AirMon_A       E_C(MeV)       C_C(uA)        AirMon_C       C_BSY(uA)      AirMon_BSY     AirMon_B       C_D(nA)        AirMon_D       AirMon_L       AirMon_SL      IPM1C01        IPM1C02        IPM2C01        IPM2C02        IPM3C01        IPM3C02
  3.3090000e+04  2.1835100e+03  5.1942211e+00  1.2165793e-07  1.0431500e+04  2.6345009e+01  1.0389543e-07  1.6666666e-05  1.4906700e-08  9.9999999e-09  2.2929892e+02  1.8454121e-07  9.8394525e-08  1.4968325e-07  1.8106621e+01  1.5695349e+01  0.0000000e+00  0.0000000e+00  5.8641915e+01  6.0304804e+01
  3.3150000e+04  2.1835100e+03  5.7417034e-02  9.0961711e-08  1.0431500e+04  7.0965687e+00  3.3275220e-08  3.3333331e-05  4.1207424e-08  9.9999999e-09  1.2609970e+02  1.3795459e-07  6.7828177e-08  1.2961051e-07  4.4659739e-01  4.0638015e-01  0.0000000e+00  0.0000000e+00  1.8630695e+01  1.7100754e+01
  3.3210000e+04  2.1835100e+03  6.1722306e-01  1.0980631e-07  1.0431500e+04  9.9999994e-05  1.5764168e-05  8.3333328e-06  1.5350656e-06  9.9999999e-09  1.9030760e+02  1.7982035e-07  7.9986628e-08  1.1425535e-07  2.9876167e+00  3.1109470e+00  0.0000000e+00  0.0000000e+00  1.6471596e+01  1.3936973e+01
  3.3270000e+04  2.1835100e+03  2.4678321e-01  1.4671907e-07  1.0431500e+04  4.1666664e-05  3.8671255e-08  0.0000000e+00  1.8803221e-06  9.9999999e-09  2.0923181e+02  2.5811342e-07  1.1365985e-07  1.0468805e-07  1.8447653e+00  1.7868161e+00  0.0000000e+00  0.0000000e+00  1.8106851e+01  1.5421651e+01
  3.3330000e+04  2.1835100e+03  1.4933004e+00  1.0543631e-07  1.0431500e+04  0.0000000e+00  4.2136789e-08  8.3333328e-06  1.9504287e-06  9.9999999e-09  2.1282557e+02  1.7995444e-07  9.9856872e-08  6.0584020e-06  5.8092612e+00  6.3986338e+00  0.0000000e+00  0.0000000e+00  1.7710780e+01  1.5182301e+01
  3.3390000e+04  2.1835100e+03  2.2916298e+01  1.8350131e-07  1.0431500e+04  6.6669784e-05  5.7684055e-08  1.6666666e-05  1.6120357e-06  9.9999999e-09  1.4678858e+02  2.2498102e-07  5.8952975e-08  1.2313292e-07  5.3853704e+01  5.3047066e+01  0.0000000e+00  0.0000000e+00  1.5625121e+01  1.3392897e+01
  3.3450000e+04  2.1835100e+03  5.8145034e+01  2.9136796e-07  1.0431500e+04  4.1666664e-05  3.0077870e-08  8.3333328e-06  1.9619459e-06  9.9999999e-09  1.8107663e+02  1.6381776e-07  7.0487087e-08  1.4453780e-07  1.1315018e+02  1.1150363e+02  0.0000000e+00  0.0000000e+00  1.6168235e+01  1.3840922e+01
  3.3510000e+04  2.1835100e+03  6.6764667e+01  3.1975193e-07  1.0431500e+04  3.3333331e-05  4.7679418e-08  8.3333328e-06  1.7071114e-06  9.9999999e-09  1.7303460e+02  1.8752102e-07  6.7994603e-06  9.3990022e-08  1.2820284e+02  1.2594926e+02  0.0000000e+00  0.0000000e+00  1.6779386e+01  1.4480680e+01
  3.3570000e+04  2.1835100e+03  8.8318945e+01  3.0964399e-07  1.0431500e+04  1.1063481e+00  9.1963402e-08  8.3333328e-06  1.4140330e-06  9.9999999e-09  2.1341098e+02  1.7776035e-07  6.5734056e-08  9.0414440e-08  1.6657230e+02  1.6604833e+02  0.0000000e+00  0.0000000e+00  1.2854189e+01  1.1453641e+01
  3.3630000e+04  2.1835100e+03  5.8338220e+01  3.7319276e-07  1.0431500e+04  6.4584805e+00  2.0863298e-08  8.3333328e-06  1.7101465e-08  9.9999999e-09  1.2294001e+02  1.9302943e-07  1.4916823e-07  1.1940921e-07  1.0771626e+02  1.0916675e+02  0.0000000e+00  0.0000000e+00  1.5931057e+01  1.4322910e+01
  3.3690000e+04  2.1835100e+03  8.3333328e-06  1.4598222e-07  1.0431500e+04  4.1666664e-05  2.8080527e-08  0.0000000e+00  1.3115155e-08  9.9999999e-09  3.9791921e-01  5.6328412e-08  6.6348785e-08  1.0264300e-07  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  3.3750000e+04  2.1835100e+03  6.0513744e+00  1.0931456e-07  1.0431500e+04  6.6666663e-05  4.9433672e-08  2.4999998e-05  1.5303982e-08  9.9999999e-09  7.2686442e-01  1.8755533e-08  6.9104082e-08  1.0681738e-07  1.1220505e+01  1.1317363e+01  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  3.3810000e+04  2.1835100e+03  7.2504493e+00  1.3283273e-07  1.0431500e+04  6.6666663e-05  4.8885559e-08  4.1666664e-05  1.9969500e-08  9.9999999e-09  7.5522956e-01  4.8432155e-08  8.5963821e-08  1.1267244e-07  1.2996527e+01  1.3184517e+01  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  3.3870000e+04  2.1835100e+03  1.2968337e+01  1.5194939e-07  1.0431500e+04  2.1930644e-01  4.2774986e-08  1.6666666e-05  1.9969500e-08  9.9999999e-09  2.1610380e+01  3.3585239e-08  9.9477243e-08  6.2405902e-06  2.3499632e+01  2.3756916e+01  0.0000000e+00  0.0000000e+00  9.5926608e-01  8.1476839e-01
  3.3930000e+04  2.1835100e+03  5.5069522e+01  2.3646873e-07  1.0431500e+04  3.4182414e+00  1.1971911e-07  1.6666666e-05  1.9969500e-08  9.9999999e-09  2.3381634e+02  2.1515178e-07  6.6551475e-08  1.0713209e-07  1.0223651e+02  1.0239288e+02  0.0000000e+00  0.0000000e+00  1.4699193e+01  1.2596220e+01
  3.3990000e+04  2.1835100e+03  6.2612389e-01  1.3232064e-07  1.0431500e+04  7.4633045e+00  5.5272023e-08  0.0000000e+00  1.9969500e-08  9.9999999e-09  2.4315265e+02  1.9930232e-07  9.6844293e-08  1.7490580e-07  2.3568798e+00  2.5099640e+00  0.0000000e+00  0.0000000e+00  2.3068441e+01  2.0428686e+01
  3.4050000e+04  2.1835100e+03  2.4822507e+01  1.3203835e-07  1.0431500e+04  2.1477080e+01  9.6591784e-08  1.6666666e-05  1.9969500e-08  9.9999999e-09  1.9032771e+02  2.3823275e-07  8.4144253e-08  8.6431969e-08  5.2937222e+01  5.2568190e+01  0.0000000e+00  0.0000000e+00  4.9322136e+01  4.5092869e+01
  3.4110000e+04  2.1835100e+03  2.7047627e+01  1.9998385e-07  1.0431500e+04  1.2080142e+01  5.6744337e-08  1.6666666e-05  1.9969500e-08  9.9999999e-09  1.7528071e+02  2.2958546e-07  9.8808913e-08  1.2541667e-07  5.2051204e+01  5.2791830e+01  0.0000000e+00  0.0000000e+00  2.7751600e+01  2.5043894e+01
  3.4170000e+04  2.1835100e+03  1.4525329e+01  1.0039981e-05  1.0431500e+04  2.5812983e+00  2.3060290e-08  1.6666666e-05  1.9123073e-08  9.9999999e-09  1.0354231e+00  1.1882223e-07  9.6527118e-08  1.0333483e-07  2.9569647e+01  2.9673118e+01  0.0000000e+00  0.0000000e+00  7.0806454e+00  6.6780349e+00
  3.4230000e+04  2.1835100e+03  3.3333331e-05  1.4216934e-07  1.0431500e+04  3.3333331e-05  4.2175913e-08  2.4999998e-05  1.3396300e-08  9.9999999e-09  4.2333604e-01  1.2121588e-06  1.0652434e-07  6.4758059e-08  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  3.4290000e+04  2.1835100e+03  8.3333328e-06  2.1872011e-07  1.0431500e+04  3.3333331e-05  3.2757618e-08  2.4999998e-05  1.3396300e-08  9.9999999e-09  3.8761783e-01  4.2732890e-08  6.8822969e-08  1.3579321e-07  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  3.4350000e+04  2.1835100e+03  9.8737890e+00  1.0580839e-07  1.0431500e+04  4.9999997e-05  2.5684772e-08  8.3333328e-06  6.4127168e-08  9.9999999e-09  3.9460960e+01  8.6159616e-08  6.5822563e-08  7.4615846e-08  2.2618522e+01  2.1741528e+01  4.1872912e-01  6.8616114e-01  1.7845090e+00  1.5302354e+00
  3.4410000e+04  2.1835100e+03  9.8737890e+00  1.0580839e-07  1.0431500e+04  4.9999997e-05  2.5684772e-08  8.3333328e-06  6.4127168e-08  9.9999999e-09  3.9460960e+01  8.6159616e-08  6.5822563e-08  1.4588551e-07  1.8283365e+01  1.8201228e+01  0.0000000e+00  0.0000000e+00  9.7925600e+00  8.4439522e+00
  3.4470000e+04  2.1835100e+03  3.4596114e+01  1.3422644e-07  1.0431500e+04  1.6079049e+01  3.2532804e-08  0.0000000e+00  1.5598347e-08  9.9999999e-09  1.7726866e+02  2.3149147e-07  7.3057147e-08  9.4823820e-08  7.3299715e+01  7.0602326e+01  0.0000000e+00  0.0000000e+00  3.8324082e+01  4.5288703e+01
  3.4530000e+04  2.1835100e+03  1.3908137e+01  1.4922548e-07  1.0431500e+04  1.7111403e+01  6.2822251e-08  8.3333328e-06  1.3396300e-08  9.9999999e-09  1.4124392e+02  2.3565199e-07  6.7219973e-08  1.1740779e-07  2.6481609e+01  2.6829004e+01  0.0000000e+00  0.0000000e+00  3.8946804e+01  4.6402152e+01
  3.4590000e+04  2.1835100e+03  2.4019575e-01  1.3043599e-07  1.0431500e+04  2.3354049e+01  9.4190224e-08  8.3333328e-06  1.4177107e-08  9.9999999e-09  1.8927681e+02  1.8995758e-07  9.0762963e-08  7.2490622e-08  1.7183029e+00  1.6722171e+00  0.0000000e+00  0.0000000e+00  5.2920439e+01  6.4886569e+01
  3.4650000e+04  2.1835100e+03  2.3887883e-01  1.6304147e-07  1.0431500e+04  1.4258311e+01  4.0688659e-08  1.6666666e-05  1.4091700e-08  9.9999999e-09  1.9808139e+02  2.3459341e-07  8.3173649e-08  1.8921360e-07  1.7281141e+00  1.6841752e+00  0.0000000e+00  0.0000000e+00  3.2174743e+01  3.9679083e+01
  3.4710000e+04  2.1835100e+03  1.9073255e+00  1.2806801e-07  1.0431500e+04  1.4537680e+01  3.7916643e-08  1.6666666e-05  1.4091700e-08  9.9999999e-09  1.7942086e+02  2.5462094e-07  4.1979126e-08  8.5699383e-08  7.4737400e+00  7.9429420e+00  0.0000000e+00  0.0000000e+00  3.3987113e+01  4.0334404e+01
  3.4770000e+04  2.1835100e+03  1.1038854e+01  1.8368028e-07  1.0431500e+04  1.8131672e+01  6.4474011e-08  8.3333328e-06  1.4091700e-08  9.9999999e-09  1.8369292e+02  1.9750951e-07  6.4721458e-08  1.0488601e-07  2.9372145e+01  2.5125017e+01  0.0000000e+00  0.0000000e+00  4.1940549e+01  5.0679391e+01
  3.4830000e+04  2.1835100e+03  3.4030249e+01  1.6533674e-07  1.0431500e+04  2.1871942e+01  1.0175098e-07  1.6666666e-05  1.4091700e-08  9.9999999e-09  1.8588258e+02  2.9154311e-07  6.2681768e-08  1.3525170e-07  7.1222016e+01  6.9673199e+01  0.0000000e+00  0.0000000e+00  4.9641558e+01  5.3816443e+01
  3.4890000e+04  2.1835100e+03  1.9620915e+01  9.6683107e-08  1.0431500e+04  1.2989547e+01  4.3710257e-08  0.0000000e+00  1.4091700e-08  9.9999999e-09  1.1488711e+02  2.1217939e-07  1.1560420e-07  1.4123743e-07  4.2029469e+01  4.0673714e+01  0.0000000e+00  0.0000000e+00  2.9799961e+01  3.0374111e+01
  3.4950000e+04  2.1835100e+03  4.5801021e+01  2.2236085e-07  1.0431500e+04  2.2698935e+01  3.7183105e-08  0.0000000e+00  1.4091700e-08  9.9999999e-09  1.9576573e+02  2.4842385e-07  3.9784325e-08  1.5060797e-07  9.1415087e+01  9.0546927e+01  0.0000000e+00  0.0000000e+00  5.0936772e+01  5.6529270e+01
  3.5010000e+04  2.1835100e+03  5.0359729e+01  2.4124908e-07  1.0431500e+04  9.6847726e+00  8.7750121e-08  8.3333328e-06  1.4091700e-08  9.9999999e-09  1.1979012e+02  1.9507025e-07  3.2834982e-08  1.8206588e-05  9.8346889e+01  9.6205860e+01  0.0000000e+00  0.0000000e+00  2.4555940e+01  2.5153570e+01
  3.5070000e+04  2.1835100e+03  1.3714456e+01  2.0752485e-07  1.0431500e+04  2.5784755e+00  4.6909679e-08  0.0000000e+00  1.6264095e-08  9.9999999e-09  3.7188787e+01  1.8959086e-07  1.1945417e-05  1.3773108e-07  2.6934140e+01  2.6381728e+01  0.0000000e+00  0.0000000e+00  7.2391047e+00  7.7606425e+00
  3.5130000e+04  2.1835100e+03  4.5700646e+01  2.1937056e-07  1.0431500e+04  1.5054963e+01  9.2768864e-08  1.6666666e-05  1.5505201e-08  9.9999999e-09  1.4895925e+02  1.5026001e-07  9.2319472e-08  1.7442042e-07  8.6547430e+01  8.6980002e+01  0.0000000e+00  0.0000000e+00  3.5382180e+01  4.2521392e+01
  3.5190000e+04  2.1835100e+03  9.8370064e+01  3.4465753e-07  1.0431500e+04  2.3476651e+01  4.3074783e-08  1.6666666e-05  1.3267582e-08  9.9999999e-09  2.0568363e+02  2.9089590e-07  5.2711076e-08  1.0409113e-07  1.8179200e+02  1.8389961e+02  0.0000000e+00  0.0000000e+00  5.3196707e+01  5.8461807e+01
  3.5250000e+04  2.1835100e+03  8.8279697e+01  4.4851631e-07  1.0431500e+04  2.0779539e+01  6.7339868e-08  8.3333328e-06  1.1380600e-08  9.9999999e-09  1.7885110e+02  2.7229732e-07  1.0297737e-07  1.0572975e-07  1.6359860e+02  1.6541499e+02  0.0000000e+00  0.0000000e+00  4.7490524e+01  5.6164475e+01
  3.5310000e+04  2.1835100e+03  9.3528112e+01  3.7872377e-07  1.0431500e+04  2.2532366e+01  7.1230692e-08  0.0000000e+00  1.3402049e-08  9.9999999e-09  1.7647389e+02  2.3563800e-07  8.3577792e-08  7.4565203e-08  1.7232892e+02  1.7449579e+02  0.0000000e+00  0.0000000e+00  5.0467211e+01  5.3147294e+01
  3.5370000e+04  2.1835100e+03  8.8476170e+01  5.5889813e-07  1.0431500e+04  2.1640376e+01  2.7648342e-08  1.6666666e-05  1.4493500e-08  9.9999999e-09  1.9430590e+02  2.7276821e-07  7.4790768e-08  1.8493986e-07  1.6341867e+02  1.6535342e+02  0.0000000e+00  0.0000000e+00  4.8886681e+01  5.1984418e+01
  3.5430000e+04  2.1835100e+03  1.0710513e+02  4.4416855e-07  1.0431500e+04  2.5989950e+01  3.9419085e-08  1.6666666e-05  1.4493500e-08  9.9999999e-09  2.2810076e+02  3.4041910e-07  8.6171584e-08  9.0485237e-08  1.9804063e+02  2.0027673e+02  0.0000000e+00  0.0000000e+00  5.8125500e+01  5.6290516e+01
  3.5490000e+04  2.1835100e+03  1.0165090e+02  4.9524371e-07  1.0431500e+04  2.4336734e+01  6.7404770e-08  8.3333328e-06  1.4493500e-08  9.9999999e-09  1.8418233e+02  3.2968614e-07  9.5150379e-08  2.0339595e-07  1.8827692e+02  1.9041174e+02  0.0000000e+00  0.0000000e+00  5.4855335e+01  5.3620761e+01
  3.5550000e+04  2.1835100e+03  7.6673361e+01  5.0481456e-07  1.0431500e+04  2.1675285e+01  5.8587111e-08  0.0000000e+00  1.4493500e-08  9.9999999e-09  1.8859685e+02  2.7813918e-07  1.0227950e-07  1.1731695e-07  1.4154151e+02  1.4317486e+02  0.0000000e+00  0.0000000e+00  4.8326043e+01  4.3943702e+01
  3.5610000e+04  2.1835100e+03  8.3333328e-06  2.9794746e-07  1.0431500e+04  2.3381548e+01  5.1141925e-08  1.6666666e-05  1.4493500e-08  9.9999999e-09  2.0901150e+02  2.8308080e-07  6.6187839e-08  1.1771253e-07  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00  5.2864988e+01  5.4145154e+01
  3.5670000e+04  2.1835100e+03  1.2475067e-02  2.4650882e-07  1.0431500e+04  1.5360824e+01  9.7289239e-08  0.0000000e+00  1.4493500e-08  9.9999999e-09  9.6103707e+00  1.9189377e-07  1.0241671e-05  3.2225856e-05  5.9624896e-02  5.6584089e-02  0.0000000e+00  0.0000000e+00  3.4437444e+01  3.6470753e+01
  3.5730000e+04  2.1835100e+03  1.9656360e-01  1.6831099e-07  1.0431500e+04  1.8099800e+01  6.7267892e-08  1.6666666e-05  1.4493500e-08  9.9999999e-09  1.1426016e+01  8.7413181e-08  1.1134182e-07  7.5260185e-08  1.5000937e+00  1.3973087e+00  0.0000000e+00  0.0000000e+00  4.2361569e+01  4.1760885e+01
  3.5790000e+04  2.1835100e+03  3.7380582e+00  1.9552037e-07  1.0431500e+04  1.7502359e+01  7.7672164e-08  8.3333328e-06  1.4493500e-08  9.9999999e-09  1.6557368e+02  2.0404494e-07  1.0944590e-07  9.1028299e-08  9.8124498e+00  8.4146012e+00  0.0000000e+00  0.0000000e+00  4.0364151e+01  4.2622800e+01
  3.5850000e+04  2.1835100e+03  6.5860139e+01  2.2788343e-07  1.0431500e+04  1.9751003e+01  7.3628303e-06  1.6666666e-05  1.6689685e-08  9.9999999e-09  1.9082885e+02  2.2958519e-07  1.0685444e-07  1.1666247e-07  1.2401034e+02  1.2468318e+02  0.0000000e+00  0.0000000e+00  4.6042100e+01  4.8995528e+01
  3.5910000e+04  2.1835100e+03  2.9909438e+01  3.2930598e-07  1.0431500e+04  1.4987232e+01  5.0094537e-08  1.6666666e-05  1.5245799e-08  9.9999999e-09  1.3459335e+02  2.3862259e-07  7.8985125e-08  1.4345862e-07  5.8912092e+01  5.8907779e+01  0.0000000e+00  0.0000000e+00  3.6152563e+01  3.7062005e+01
  3.5970000e+04  2.1835100e+03  2.0102273e+00  1.5674515e-07  1.0431500e+04  6.3395124e+00  2.7347361e-08  8.3333328e-06  3.2914446e-07  9.9999999e-09  7.7914887e+01  2.2073778e-07  1.1842736e-07  1.2288845e-07  8.9613968e+00  9.5043351e+00  0.0000000e+00  0.0000000e+00  1.8183372e+01  2.0687943e+01
  3.6030000e+04  2.1835100e+03  1.7604677e+00  6.8680094e-08  1.0431500e+04  1.9794299e+01  4.2288443e-08  8.3333328e-06  1.3624200e-08  9.9999999e-09  1.4698367e+02  2.0259550e-07  5.4222197e-08  1.2945179e-07  7.2724634e+00  7.9381324e+00  0.0000000e+00  0.0000000e+00  4.4902823e+01  4.2137087e+01
  3.6090000e+04  2.1835100e+03  3.8418584e+00  7.5916985e-08  1.0431500e+04  2.1264461e+01  3.2504073e-08  1.6666666e-05  1.3624200e-08  9.9999999e-09  1.7740466e+02  2.9229745e-07  7.0267496e-08  1.1195265e-07  1.6105449e+01  1.7563431e+01  0.0000000e+00  0.0000000e+00  4.8472539e+01  4.7229242e+01
  3.6150000e+04  2.1835100e+03  3.4991613e+00  1.6081231e-07  1.0431500e+04  2.1258619e+01  2.1541515e-06  8.3333328e-06  1.3624200e-08  9.9999999e-09  2.0345032e+02  2.7978846e-07  7.0241727e-08  8.6631736e-08  1.0754314e+01  1.0137653e+01  0.0000000e+00  0.0000000e+00  4.8786551e+01  4.5588112e+01
  3.6210000e+04  2.1835100e+03  1.9603878e+01  1.8211245e-07  1.0431500e+04  1.5855680e+01  8.7905370e-08  8.3333328e-06  1.3624200e-08  9.9999999e-09  1.6171159e+02  3.0412879e-07  5.2041863e-08  1.7509567e-07  4.1608786e+01  4.0567625e+01  0.0000000e+00  0.0000000e+00  3.7281582e+01  3.6839039e+01
  3.6270000e+04  2.1835100e+03  5.4076958e+01  1.8556664e-07  1.0431500e+04  2.5543976e+01  6.4615171e-08  1.6666666e-05  1.3624200e-08  9.9999999e-09  2.1559320e+02  3.3458726e-07  9.3855622e-08  1.2660704e-07  1.0919116e+02  1.0833850e+02  0.0000000e+00  0.0000000e+00  5.7397520e+01  5.1645428e+01
  3.6330000e+04  2.1835100e+03  2.6449333e+01  2.4913121e-07  1.0431500e+04  9.6525363e+00  6.6114851e-08  3.3333331e-05  1.7276026e-07  9.9999999e-09  9.1440509e+01  2.5396083e-07  1.0460562e-07  9.5039107e-08  5.1340512e+01  5.1596811e+01  0.0000000e+00  0.0000000e+00  2.3991347e+01  2.2143463e+01
  3.6390000e+04  2.1835100e+03  9.5041266e+01  3.6760894e-07  1.0431500e+04  2.2207896e+01  6.7891632e-08  8.3333328e-06  1.7448500e-08  9.9999999e-09  1.9496259e+02  2.3553653e-07  7.0848011e-08  1.1166264e-07  1.7521366e+02  1.7792153e+02  0.0000000e+00  0.0000000e+00  5.0357207e+01  4.5723151e+01
  3.6450000e+04  2.1835100e+03  9.1807209e+01  4.3206465e-07  1.0431500e+04  1.4196119e+01  6.0218318e-08  8.3333328e-06  1.7448500e-08  9.9999999e-09  2.0235324e+02  3.0272320e-07  1.9377375e-06  1.5154110e-07  1.6901772e+02  1.7176658e+02  0.0000000e+00  0.0000000e+00  3.1946686e+01  2.8730726e+01
  3.6510000e+04  2.1835100e+03  7.4740771e+01  3.9614410e-07  1.0431500e+04  1.9828604e+01  4.9593546e-08  3.3333331e-05  1.7448500e-08  9.9999999e-09  1.6707499e+02  2.3792603e-07  1.2194738e-07  1.6600731e-07  1.3838948e+02  1.4051620e+02  0.0000000e+00  0.0000000e+00  4.5604079e+01  4.1207859e+01
  3.6570000e+04  2.1835100e+03  6.5486403e+01  2.3816301e-07  1.0431500e+04  6.6880094e+00  3.2406603e-08  0.0000000e+00  1.7711375e-08  9.9999999e-09  1.5811913e+02  2.6661410e-07  6.4337244e-08  1.0437421e-07  1.1886606e+02  1.1997049e+02  0.0000000e+00  0.0000000e+00  1.5258693e+01  1.3902351e+01
  3.6630000e+04  2.1835100e+03  6.0020499e+01  2.9957164e-07  1.0431500e+04  2.4999998e-05  3.8312835e-08  1.6666666e-05  1.5895851e-08  9.9999999e-09  1.7825152e+02  2.9105401e-07  1.0706152e-05  1.2322826e-07  1.1194723e+02  1.1276780e+02  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  3.6690000e+04  2.1835100e+03  8.0007642e+01  4.2176866e-07  1.0431500e+04  4.9999997e-05  4.9469311e-08  8.3333328e-06  2.1774208e-08  9.9999999e-09  1.8664318e+02  1.6559857e-07  3.0263151e-08  1.3092585e-07  1.4497793e+02  1.4646055e+02  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  3.6750000e+04  2.1835100e+03  8.1716186e+01  4.5822799e-07  1.0431500e+04  1.8773846e+01  3.9998024e-08  1.6666666e-05  1.2663800e-08  9.9999999e-09  1.9534925e+02  1.8779752e-07  3.9459299e-08  9.2229095e-08  1.4691588e+02  1.4889447e+02  0.0000000e+00  0.0000000e+00  4.3641929e+01  4.0143889e+01
  3.6810000e+04  2.1835100e+03  1.1898039e+02  4.3681385e-07  1.0431500e+04  4.7960862e+00  5.4341085e-08  8.3333328e-06  1.2663800e-08  9.9999999e-09  3.0965422e+02  1.3521945e-07  7.9774119e-08  4.6922318e-08  2.1324781e+02  2.1643135e+02  0.0000000e+00  0.0000000e+00  1.0801047e+01  9.7542791e+00
  3.6870000e+04  2.1835100e+03  1.2689216e+02  4.6685948e-07  1.0431500e+04  5.8333330e-05  4.6556951e-08  1.6666666e-05  2.0564460e-08  9.9999999e-09  2.2080859e+02  2.3838479e-07  8.3843185e-08  9.9498781e-08  2.2521479e+02  2.2738735e+02  0.0000000e+00  0.0000000e+00  0.0000000e+00  0.0000000e+00
  3.6930000e+04  2.1835100e+03  1.0554810e+02  5.2395443e-07  1.0431500e+04  8.7558881e+00  2.5091620e-08  2.4999998e-05  2.6591080e-08  9.9999999e-09  1.8826439e+02  3.1724660e-07  5.6486872e-08  1.1411780e-07  1.8805773e+02  1.9009529e+02  0.0000000e+00  0.0000000e+00  1.9540349e+01  1.7480724e+01
  3.6990000e+04  2.1835100e+03  9.5307256e+01  4.7212957e-07  1.0431500e+04  1.9115818e+01  4.2185801e-08  2.4999998e-05  1.8047199e-08  9.9999999e-09  1.8156804e+02  2.1225585e-07  5.8096322e-08  5.1381358e-08  1.7079500e+02  1.7334089e+02  0.0000000e+00  0.0000000e+00  4.3750978e+01  3.9852276e+01
  3.7050000e+04  2.1835100e+03  7.2240140e+01  4.5601667e-07  1.0431500e+04  1.6973070e+01  3.2631732e-08  1.6666666e-05  1.8047199e-08  9.9999999e-09  1.8326586e+02  2.1689853e-07  9.5867745e-08  1.2421088e-07  1.3441660e+02  1.3539185e+02  0.0000000e+00  0.0000000e+00  4.0451906e+01  3.8661012e+01
  3.7110000e+04  2.1835100e+03  9.1201194e+01  4.2677675e-07  1.0431500e+04  1.8220267e+01  6.6099318e-08  1.6666666e-05  6.1949177e-08  9.9999999e-09  1.8213209e+02  1.8932068e-07  1.4429897e-05  1.4710704e-07  1.6514234e+02  1.6737689e+02  0.0000000e+00  0.0000000e+00  4.3489721e+01  4.0202980e+01
  3.7170000e+04  2.1835100e+03  1.2023810e+02  5.6110917e-07  1.0431500e+04  2.5022609e+01  4.1568374e-08  1.6666666e-05  1.2243700e-08  9.9999999e-09  1.7768272e+02  2.9586759e-07  7.0483389e-08  9.5331417e-08  2.1534147e+02  2.1835548e+02  0.0000000e+00  0.0000000e+00  5.5992001e+01  5.0364893e+01
  3.7230000e+04  2.1835100e+03  1.0662449e+02  4.9805443e-07  1.0431500e+04  2.0732724e+01  1.2200450e-07  0.0000000e+00  1.2243700e-08  9.9999999e-09  1.1706668e+01  9.5395845e-08  7.2311265e-08  8.2064513e-08  1.9182799e+02  1.9424501e+02  0.0000000e+00  0.0000000e+00  4.7526517e+01  4.3489550e+01
  3.7290000e+04  2.1835100e+03  1.0650663e+02  4.9790549e-07  1.0431500e+04  9.9542209e+00  4.6073053e-08  1.6666666e-05  3.0268821e-08  9.9999999e-09  2.0055517e+02  1.4269553e-07  7.3796460e-08  1.4580850e-07  1.9127775e+02  1.9352909e+02  0.0000000e+00  0.0000000e+00  2.3642255e+01  2.2151888e+01
  3.7350000e+04  2.1835100e+03  1.0125089e+02  5.7419803e-07  1.0431500e+04  1.9145862e+01  3.6952980e-08  8.3333328e-06  1.7030437e-08  9.9999999e-09  1.9176590e+02  2.6683733e-07  9.9958724e-08  1.2331655e-07  1.8146032e+02  1.8366329e+02  0.0000000e+00  0.0000000e+00  4.4060534e+01  4.0295633e+01
  3.7410000e+04  2.1835100e+03  5.5424352e+01  5.4196826e-07  1.0431500e+04  1.0568754e+01  5.0097678e-08  0.0000000e+00  4.9119954e-07  9.9999999e-09  7.6429557e+01  1.9505961e-07  7.4429401e-08  1.1488979e-07  9.9995765e+01  1.0098833e+02  0.0000000e+00  0.0000000e+00  2.9770939e+01  2.6933389e+01
  3.7470000e+04  2.1835100e+03  9.9053404e+01  3.9552137e-07  1.0431500e+04  1.9919509e+01  5.1653681e-08  1.6666666e-05  1.4380868e-07  9.9999999e-09  1.3058800e+02  1.3051502e-07  5.9833476e-08  9.2005679e-08  1.7779916e+02  1.7935817e+02  0.0000000e+00  0.0000000e+00  4.5025547e+01  4.2180569e+01
  3.7530000e+04  2.1835100e+03  1.2283034e+02  4.8621390e-07  1.0431500e+04  2.0900854e+01  5.2696083e-08  8.3333328e-06  1.7253400e-08  9.9999999e-09  2.0185806e+02  2.1971072e-07  7.2088691e-08  2.0258293e-07  2.1937290e+02  2.2180122e+02  0.0000000e+00  0.0000000e+00  4.6389050e+01  4.1716078e+01
  3.7590000e+04  2.1835100e+03  1.0813629e+02  5.9018499e-07  1.0431500e+04  2.1403169e+01  6.1797226e-08  2.4999998e-05  1.7253400e-08  9.9999999e-09  1.7760779e+02  3.0337231e-07  6.8722526e-08  1.1756467e-07  1.9398898e+02  1.9614059e+02  0.0000000e+00  0.0000000e+00  4.8499803e+01  4.5626316e+01
